SiteName,Season,SurveyYear,SurveyDate,Section,ProtectionArea,NumHumans,NumLeashedDogs,NumUnleashedDogs,NumDogsRoaming,NumDogsChasingBirds,NumDogsChasingPlovers,NumPloversDisturbed,NumHorses,NumVehicles,Notes,QCFlag,QCNotes,SectorStartTime_CALCULATED,SectorEndTime_CALCULATED
Ocean Beach,SPRING,2021,3/30/2022,1,No,4,0,0,0,0,0,0,0,0,,,,2022-03-30T12:20:00Z,2022-03-30T12:23:00Z
Ocean Beach,SPRING,2021,3/30/2022,2,No,6,1,0,7,0,0,0,0,0,,,,2022-03-30T12:12:00Z,2022-03-30T12:20:00Z
Ocean Beach,SPRING,2021,3/30/2022,3,No,2,0,0,0,0,0,0,0,0,,,,2022-03-30T12:06:00Z,2022-03-30T12:12:00Z
Ocean Beach,SPRING,2021,3/30/2022,4,Yes,5,0,0,1,0,0,0,0,0,,,,2022-03-30T11:56:00Z,2022-03-30T12:06:00Z
Ocean Beach,SPRING,2021,3/30/2022,5,Yes,3,0,0,1,0,0,0,0,0,,,,2022-03-30T11:45:00Z,2022-03-30T11:56:00Z
Ocean Beach,SPRING,2021,3/30/2022,6,Yes,6,0,0,2,0,0,0,0,0,,,,2022-03-30T11:37:00Z,2022-03-30T11:45:00Z
Ocean Beach,SPRING,2021,3/30/2022,7,Yes,2,3,0,0,0,0,0,0,0,,,,2022-03-30T11:28:00Z,2022-03-30T11:37:00Z
Ocean Beach,SPRING,2021,3/30/2022,8,Yes,4,0,0,2,0,0,0,0,0,,,,2022-03-30T11:22:00Z,2022-03-30T11:28:00Z
Ocean Beach,SPRING,2021,3/30/2022,9,Yes,1,0,0,0,1,0,0,0,0,,,,2022-03-30T11:13:00Z,2022-03-30T11:22:00Z
Ocean Beach,SPRING,2021,3/30/2022,10,Yes,6,1,0,1,0,0,0,0,0,,,,2022-03-30T11:05:00Z,2022-03-30T11:13:00Z
Ocean Beach,SPRING,2021,3/30/2022,11,Yes,7,2,0,1,0,0,0,0,0,,,,2022-03-30T11:00:00Z,2022-03-30T11:05:00Z
Ocean Beach,SPRING,2021,3/30/2022,12,Yes,0,0,0,0,0,0,0,0,0,,,,2022-03-30T10:54:00Z,2022-03-30T11:00:00Z
Ocean Beach,SPRING,2021,3/30/2022,13,No,0,0,0,0,0,0,0,0,0,,,,2022-03-30T10:51:00Z,2022-03-30T10:54:00Z
Ocean Beach,SPRING,2021,3/30/2022,14,No,1,0,0,0,0,0,0,0,0,,,,2022-03-30T10:50:00Z,2022-03-30T10:51:00Z
Ocean Beach,SPRING,2021,4/13/2022,1,No,13,5,0,2,0,0,0,0,0,,,,2022-04-13T12:42:00Z,2022-04-13T12:45:00Z
Ocean Beach,SPRING,2021,4/13/2022,2,No,6,0,0,3,0,0,0,0,0,,,,2022-04-13T12:35:00Z,2022-04-13T12:42:00Z
Ocean Beach,SPRING,2021,4/13/2022,3,No,11,0,0,1,0,0,0,0,0,,,,2022-04-13T12:27:00Z,2022-04-13T12:35:00Z
Ocean Beach,SPRING,2021,4/13/2022,4,Yes,5,0,0,1,0,0,0,0,0,,,,2022-04-13T12:18:00Z,2022-04-13T12:27:00Z
Ocean Beach,SPRING,2021,4/13/2022,5,Yes,3,0,0,0,0,0,0,0,0,,,,2022-04-13T12:09:00Z,2022-04-13T12:18:00Z
Ocean Beach,SPRING,2021,4/13/2022,6,Yes,10,1,0,2,0,0,0,0,0,2 KITES,,,2022-04-13T12:03:00Z,2022-04-13T12:09:00Z
Ocean Beach,SPRING,2021,4/13/2022,7,Yes,7,0,0,6,0,0,0,0,0,,,,2022-04-13T11:47:00Z,2022-04-13T12:03:00Z
Ocean Beach,SPRING,2021,4/13/2022,8,Yes,4,0,0,1,0,0,0,0,0,,,,2022-04-13T11:40:00Z,2022-04-13T11:47:00Z
Ocean Beach,SPRING,2021,4/13/2022,9,Yes,31,0,0,2,0,0,0,0,0,,,,2022-04-13T11:33:00Z,2022-04-13T11:40:00Z
Ocean Beach,SPRING,2021,4/13/2022,10,Yes,4,2,0,0,0,0,0,0,0,,,,2022-04-13T11:26:00Z,2022-04-13T11:33:00Z
Ocean Beach,SPRING,2021,4/13/2022,11,Yes,7,0,0,1,0,0,0,0,0,,,,2022-04-13T11:20:00Z,2022-04-13T11:26:00Z
Ocean Beach,SPRING,2021,4/13/2022,12,Yes,7,0,0,2,0,0,0,0,0,,,,2022-04-13T11:17:00Z,2022-04-13T11:20:00Z
Ocean Beach,SPRING,2021,4/13/2022,13,No,2,0,0,1,0,0,0,0,0,,,,2022-04-13T11:16:00Z,2022-04-13T11:17:00Z
Ocean Beach,SPRING,2021,4/13/2022,14,No,1,0,0,0,0,0,0,0,0,,,,2022-04-13T11:15:00Z,2022-04-13T11:16:00Z
Ocean Beach,SPRING,2021,4/16/2022,1,No,19,0,4,2,0,0,0,0,0,,,,2022-04-16T11:20:00Z,2022-04-16T11:30:00Z
Ocean Beach,SPRING,2021,4/16/2022,2,No,10,0,1,0,0,0,0,0,0,,,,2022-04-16T11:10:00Z,2022-04-16T11:20:00Z
Ocean Beach,SPRING,2021,4/16/2022,3,No,46,1,6,3,0,0,0,0,0,,,,2022-04-16T11:02:00Z,2022-04-16T11:10:00Z
Ocean Beach,SPRING,2021,4/16/2022,4,Yes,8,1,0,0,0,0,0,0,0,,,,2022-04-16T10:55:00Z,2022-04-16T11:02:00Z
Ocean Beach,SPRING,2021,4/16/2022,5,Yes,10,0,0,0,0,0,0,0,0,,,,2022-04-16T10:44:00Z,2022-04-16T10:55:00Z
Ocean Beach,SPRING,2021,4/16/2022,6,Yes,5,0,0,0,0,0,0,0,0,,,,2022-04-16T10:31:00Z,2022-04-16T10:44:00Z
Ocean Beach,SPRING,2021,4/16/2022,7,Yes,3,0,9,0,0,0,0,0,0,,,,2022-04-16T10:22:00Z,2022-04-16T10:31:00Z
Ocean Beach,SPRING,2021,4/16/2022,8,Yes,8,0,5,0,0,0,0,0,0,,,,2022-04-16T10:11:00Z,2022-04-16T10:22:00Z
Ocean Beach,SPRING,2021,4/16/2022,9,Yes,16,1,5,0,0,0,0,0,0,,,,2022-04-16T10:04:00Z,2022-04-16T10:11:00Z
Ocean Beach,SPRING,2021,4/16/2022,10,Yes,3,0,2,0,0,0,0,0,0,,,,2022-04-16T09:54:00Z,2022-04-16T10:04:00Z
Ocean Beach,SPRING,2021,4/16/2022,11,Yes,5,0,0,0,0,0,0,0,0,,,,2022-04-16T09:45:00Z,2022-04-16T09:54:00Z
Ocean Beach,SPRING,2021,4/16/2022,12,Yes,45,0,0,0,0,0,0,0,0,,,,2022-04-16T09:38:00Z,2022-04-16T09:45:00Z
Ocean Beach,SPRING,2021,4/16/2022,13,No,6,0,0,1,0,0,0,0,0,,,,2022-04-16T09:35:00Z,2022-04-16T09:38:00Z
Ocean Beach,SPRING,2021,4/16/2022,14,No,2,0,0,2,0,0,0,0,0,,,,2022-04-16T09:30:00Z,2022-04-16T09:35:00Z
Ocean Beach,SPRING,2021,4/27/2022,1,No,5,1,0,1,0,0,0,0,0,,,,2022-04-27T12:42:00Z,2022-04-27T12:46:00Z
Ocean Beach,SPRING,2021,4/27/2022,2,No,3,0,0,1,0,0,0,0,0,,,,2022-04-27T12:36:00Z,2022-04-27T12:42:00Z
Ocean Beach,SPRING,2021,4/27/2022,3,No,2,1,0,5,1,0,0,0,0,,,,2022-04-27T12:29:00Z,2022-04-27T12:36:00Z
Ocean Beach,SPRING,2021,4/27/2022,4,Yes,2,0,0,1,0,0,0,0,0,,,,2022-04-27T12:25:00Z,2022-04-27T12:29:00Z
Ocean Beach,SPRING,2021,4/27/2022,5,Yes,5,0,0,4,0,0,0,0,0,JUV RAPTOR CARCASS,,,2022-04-27T12:14:00Z,2022-04-27T12:25:00Z
Ocean Beach,SPRING,2021,4/27/2022,6,Yes,2,0,0,0,0,0,0,0,0,,,,2022-04-27T12:01:00Z,2022-04-27T12:14:00Z
Ocean Beach,SPRING,2021,4/27/2022,7,Yes,5,0,0,1,0,0,0,0,0,AIRPLANE FLYING SOUTH,,,2022-04-27T11:48:00Z,2022-04-27T12:01:00Z
Ocean Beach,SPRING,2021,4/27/2022,8,Yes,2,0,0,1,0,0,0,0,1,RESCUE TRUCK DRIVING SOUTH. AIRPLANE FLYING SOUTH.,,,2022-04-27T11:38:00Z,2022-04-27T11:48:00Z
Ocean Beach,SPRING,2021,4/27/2022,9,Yes,7,0,0,2,0,0,0,0,0,,,,2022-04-27T11:30:00Z,2022-04-27T11:38:00Z
Ocean Beach,SPRING,2021,4/27/2022,10,Yes,2,0,0,1,0,0,0,0,0,,,,2022-04-27T11:24:00Z,2022-04-27T11:30:00Z
Ocean Beach,SPRING,2021,4/27/2022,11,Yes,7,0,0,1,0,0,0,0,0,,,,2022-04-27T11:17:00Z,2022-04-27T11:24:00Z
Ocean Beach,SPRING,2021,4/27/2022,12,Yes,2,0,0,0,0,0,0,0,0,,,,2022-04-27T11:11:00Z,2022-04-27T11:17:00Z
Ocean Beach,SPRING,2021,4/27/2022,13,No,4,0,0,1,0,0,0,0,0,,,,2022-04-27T11:09:00Z,2022-04-27T11:11:00Z
Ocean Beach,SPRING,2021,4/27/2022,14,No,0,0,0,0,0,0,0,0,0,,,,2022-04-27T11:08:00Z,2022-04-27T11:09:00Z
Ocean Beach,SPRING,2021,4/30/2022,1,No,14,0,0,5,0,0,0,0,1,RESCUE TRUCK,,,2022-04-30T10:51:00Z,2022-04-30T10:57:00Z
Ocean Beach,SPRING,2021,4/30/2022,2,No,20,0,0,5,0,0,0,0,0,,,,2022-04-30T10:43:00Z,2022-04-30T10:51:00Z
Ocean Beach,SPRING,2021,4/30/2022,3,No,19,2,0,4,1,0,0,0,0,,,,2022-04-30T10:36:00Z,2022-04-30T10:43:00Z
Ocean Beach,SPRING,2021,4/30/2022,4,Yes,7,0,0,1,0,0,0,0,0,,,,2022-04-30T10:29:00Z,2022-04-30T10:36:00Z
Ocean Beach,SPRING,2021,4/30/2022,5,Yes,8,1,0,2,0,0,0,0,0,,,,2022-04-30T10:19:00Z,2022-04-30T10:29:00Z
Ocean Beach,SPRING,2021,4/30/2022,6,Yes,5,1,0,2,0,0,0,0,0,,,,2022-04-30T10:11:00Z,2022-04-30T10:19:00Z
Ocean Beach,SPRING,2021,4/30/2022,7,Yes,1,0,0,0,0,0,0,0,0,,,,2022-04-30T09:59:00Z,2022-04-30T10:11:00Z
Ocean Beach,SPRING,2021,4/30/2022,8,Yes,10,0,0,2,1,0,0,0,0,,,,2022-04-30T09:49:00Z,2022-04-30T09:59:00Z
Ocean Beach,SPRING,2021,4/30/2022,9,Yes,10,0,1,7,0,0,0,0,0,,,,2022-04-30T09:40:00Z,2022-04-30T09:49:00Z
Ocean Beach,SPRING,2021,4/30/2022,10,Yes,5,0,0,1,0,0,0,0,0,,,,2022-04-30T09:32:00Z,2022-04-30T09:40:00Z
Ocean Beach,SPRING,2021,4/30/2022,11,Yes,8,0,0,1,0,0,0,0,0,,,,2022-04-30T09:25:00Z,2022-04-30T09:32:00Z
Ocean Beach,SPRING,2021,4/30/2022,12,Yes,10,1,0,3,0,0,0,0,0,,,,2022-04-30T09:20:00Z,2022-04-30T09:25:00Z
Ocean Beach,SPRING,2021,4/30/2022,13,No,1,1,0,0,0,0,0,0,0,,,,2022-04-30T09:16:00Z,2022-04-30T09:20:00Z
Ocean Beach,SPRING,2021,4/30/2022,14,No,0,0,0,0,0,0,0,0,0,,,,2022-04-30T09:15:00Z,2022-04-30T09:16:00Z
Ocean Beach,SPRING,2021,5/11/2022,1,No,13,0,0,3,0,0,0,0,0,,,,2022-05-11T12:45:00Z,2022-05-11T12:48:00Z
Ocean Beach,SPRING,2021,5/11/2022,2,No,8,0,0,1,0,0,0,0,0,,,,2022-05-11T12:40:00Z,2022-05-11T12:45:00Z
Ocean Beach,SPRING,2021,5/11/2022,3,No,11,1,0,1,0,0,0,0,0,,,,2022-05-11T12:32:00Z,2022-05-11T12:40:00Z
Ocean Beach,SPRING,2021,5/11/2022,4,Yes,10,0,0,0,0,0,0,0,0,,,,2022-05-11T12:25:00Z,2022-05-11T12:32:00Z
Ocean Beach,SPRING,2021,5/11/2022,5,Yes,6,0,0,0,1,0,0,0,0,DOG FLUSHED SAND,,,2022-05-11T12:16:00Z,2022-05-11T12:25:00Z
Ocean Beach,SPRING,2021,5/11/2022,6,Yes,3,1,0,2,0,0,0,0,0,,,,2022-05-11T12:07:00Z,2022-05-11T12:16:00Z
Ocean Beach,SPRING,2021,5/11/2022,7,Yes,4,1,0,0,1,0,0,0,0,DOG CHASING SAND,,,2022-05-11T11:57:00Z,2022-05-11T12:07:00Z
Ocean Beach,SPRING,2021,5/11/2022,8,Yes,8,2,0,1,0,0,0,0,0,,,,2022-05-11T11:49:00Z,2022-05-11T11:57:00Z
Ocean Beach,SPRING,2021,5/11/2022,9,Yes,6,2,0,1,0,0,0,0,0,,,,2022-05-11T11:42:00Z,2022-05-11T11:49:00Z
Ocean Beach,SPRING,2021,5/11/2022,10,Yes,11,3,0,0,0,0,0,0,0,,,,2022-05-11T11:34:00Z,2022-05-11T11:42:00Z
Ocean Beach,SPRING,2021,5/11/2022,11,Yes,8,0,0,2,0,0,0,0,1,LE,,,2022-05-11T11:27:00Z,2022-05-11T11:34:00Z
Ocean Beach,SPRING,2021,5/11/2022,12,Yes,2,0,0,1,0,0,0,0,0,,,,2022-05-11T11:21:00Z,2022-05-11T11:27:00Z
Ocean Beach,SPRING,2021,5/11/2022,13,No,2,0,0,0,0,0,0,0,0,,,,2022-05-11T11:19:00Z,2022-05-11T11:21:00Z
Ocean Beach,SPRING,2021,5/11/2022,14,No,1,0,0,0,0,0,0,0,0,,,,2022-05-11T11:18:00Z,2022-05-11T11:19:00Z
Ocean Beach,SPRING,2021,5/14/2022,1,No,120,1,5,3,0,0,0,0,0,,,,2022-05-14T10:45:00Z,2022-05-14T10:49:00Z
Ocean Beach,SPRING,2021,5/14/2022,2,No,57,3,8,5,0,0,0,0,0,,,,2022-05-14T10:32:00Z,2022-05-14T10:45:00Z
Ocean Beach,SPRING,2021,5/14/2022,3,No,98,0,5,2,0,0,0,0,0,,,,2022-05-14T10:23:00Z,2022-05-14T10:32:00Z
Ocean Beach,SPRING,2021,5/14/2022,4,Yes,20,2,5,0,0,0,0,0,1,BEACH PATROL,,,2022-05-14T10:13:00Z,2022-05-14T10:23:00Z
Ocean Beach,SPRING,2021,5/14/2022,5,Yes,25,0,0,2,0,0,0,0,1,BEACH PATROL,,,2022-05-14T10:04:00Z,2022-05-14T10:13:00Z
Ocean Beach,SPRING,2021,5/14/2022,6,Yes,14,2,2,1,0,0,0,0,0,3 PLOVERS NO BANDS,,,2022-05-14T09:56:00Z,2022-05-14T10:04:00Z
Ocean Beach,SPRING,2021,5/14/2022,7,Yes,11,2,2,1,0,0,0,0,0,,,,2022-05-14T09:48:00Z,2022-05-14T09:56:00Z
Ocean Beach,SPRING,2021,5/14/2022,8,Yes,19,0,3,4,1,0,0,0,0,,,,2022-05-14T09:40:00Z,2022-05-14T09:48:00Z
Ocean Beach,SPRING,2021,5/14/2022,9,Yes,15,0,0,2,1,0,0,0,0,,,,2022-05-14T09:32:00Z,2022-05-14T09:40:00Z
Ocean Beach,SPRING,2021,5/14/2022,10,Yes,14,0,2,3,0,0,0,0,0,,,,2022-05-14T09:25:00Z,2022-05-14T09:32:00Z
Ocean Beach,SPRING,2021,5/14/2022,11,Yes,10,0,1,0,0,0,0,0,0,,,,2022-05-14T09:18:00Z,2022-05-14T09:25:00Z
Ocean Beach,SPRING,2021,5/14/2022,12,Yes,3,0,0,0,0,0,0,0,0,,,,2022-05-14T09:15:00Z,2022-05-14T09:18:00Z
Ocean Beach,SPRING,2021,5/14/2022,13,No,4,0,0,1,0,0,0,0,0,,,,2022-05-14T09:12:00Z,2022-05-14T09:15:00Z
Ocean Beach,SPRING,2021,5/14/2022,14,No,0,0,0,0,0,0,0,0,0,,,,2022-05-14T09:10:00Z,2022-05-14T09:12:00Z
Ocean Beach,SPRING,2021,5/25/2022,1,No,7,0,0,2,0,0,0,0,0,,,,2022-05-25T14:16:00Z,2022-05-25T14:18:00Z
Ocean Beach,SPRING,2021,5/25/2022,2,No,13,0,0,1,0,0,0,0,0,,,,2022-05-25T14:13:00Z,2022-05-25T14:16:00Z
Ocean Beach,SPRING,2021,5/25/2022,3,No,13,0,0,2,0,0,0,0,0,,,,2022-05-25T14:06:00Z,2022-05-25T14:13:00Z
Ocean Beach,SPRING,2021,5/25/2022,4,Yes,12,1,0,2,0,0,0,0,3,RESCUE TRUCKED PARKED. KITE.,,,2022-05-25T14:02:00Z,2022-05-25T14:06:00Z
Ocean Beach,SPRING,2021,5/25/2022,5,Yes,16,0,0,0,0,0,0,0,0,,,,2022-05-25T13:55:00Z,2022-05-25T14:02:00Z
Ocean Beach,SPRING,2021,5/25/2022,6,Yes,18,0,0,2,0,0,0,0,0,,,,2022-05-25T13:46:00Z,2022-05-25T13:55:00Z
Ocean Beach,SPRING,2021,5/25/2022,7,Yes,12,0,1,0,0,0,0,2,0,,,,2022-05-25T13:38:00Z,2022-05-25T13:46:00Z
Ocean Beach,SPRING,2021,5/25/2022,8,Yes,8,0,0,1,0,0,0,0,0,,,,2022-05-25T13:28:00Z,2022-05-25T13:38:00Z
Ocean Beach,SPRING,2021,5/25/2022,9,Yes,9,0,0,5,0,0,0,0,2,RESCUE TRUCKS DRIVING NORTH,,,2022-05-25T13:18:00Z,2022-05-25T13:28:00Z
Ocean Beach,SPRING,2021,5/25/2022,10,Yes,7,0,0,2,0,0,0,0,0,,,,2022-05-25T13:13:00Z,2022-05-25T13:18:00Z
Ocean Beach,SPRING,2021,5/25/2022,11,Yes,14,3,0,5,0,0,0,0,0,,,,2022-05-25T13:07:00Z,2022-05-25T13:13:00Z
Ocean Beach,SPRING,2021,5/25/2022,12,Yes,2,0,0,1,0,0,0,0,0,,,,2022-05-25T13:05:00Z,2022-05-25T13:07:00Z
Ocean Beach,SPRING,2021,5/25/2022,13,No,13,1,0,0,0,0,0,0,0,,,,2022-05-25T13:04:00Z,2022-05-25T13:05:00Z
Ocean Beach,SPRING,2021,5/25/2022,14,No,1,0,0,0,0,0,0,0,2,OB RESCUE TRUCKS PARKED. GIANT KITE.,,,2022-05-25T13:03:00Z,2022-05-25T13:04:00Z
Ocean Beach,FALL,2021,6/3/2022,1,No,10,0,0,1,0,0,0,0,0,,,,2022-06-03T12:40:00Z,2022-06-03T12:45:00Z
Ocean Beach,FALL,2021,6/3/2022,2,No,1,0,0,0,0,0,0,0,0,,,,2022-06-03T12:35:00Z,2022-06-03T12:40:00Z
Ocean Beach,FALL,2021,6/3/2022,3,No,11,0,0,1,0,0,0,0,0,,,,2022-06-03T12:29:00Z,2022-06-03T12:35:00Z
Ocean Beach,FALL,2021,6/3/2022,4,Yes,8,0,0,0,0,0,0,0,0,,,,2022-06-03T12:23:00Z,2022-06-03T12:29:00Z
Ocean Beach,FALL,2021,6/3/2022,5,Yes,14,0,0,2,0,0,0,0,0,,,,2022-06-03T12:13:00Z,2022-06-03T12:23:00Z
Ocean Beach,FALL,2021,6/3/2022,6,Yes,7,0,0,3,0,0,0,0,0,,,,2022-06-03T12:06:00Z,2022-06-03T12:13:00Z
Ocean Beach,FALL,2021,6/3/2022,7,Yes,4,0,0,0,0,0,0,3,0,,,,2022-06-03T11:59:00Z,2022-06-03T12:06:00Z
Ocean Beach,FALL,2021,6/3/2022,8,Yes,3,0,0,1,0,0,0,0,0,,,,2022-06-03T11:54:00Z,2022-06-03T11:59:00Z
Ocean Beach,FALL,2021,6/3/2022,9,Yes,4,0,0,1,0,0,0,0,0,,,,2022-06-03T11:48:00Z,2022-06-03T11:54:00Z
Ocean Beach,FALL,2021,6/3/2022,10,Yes,8,2,0,4,0,0,0,0,0,,,,2022-06-03T11:43:00Z,2022-06-03T11:48:00Z
Ocean Beach,FALL,2021,6/3/2022,11,Yes,8,0,0,0,0,0,0,0,0,,,,2022-06-03T11:37:00Z,2022-06-03T11:43:00Z
Ocean Beach,FALL,2021,6/3/2022,12,Yes,2,0,0,0,0,0,0,0,0,,,,2022-06-03T11:32:00Z,2022-06-03T11:37:00Z
Ocean Beach,FALL,2021,6/3/2022,13,No,17,0,0,0,0,0,0,0,0,,,,2022-06-03T11:31:00Z,2022-06-03T11:32:00Z
Ocean Beach,FALL,2021,6/3/2022,14,No,0,0,0,0,0,0,0,0,0,,,,2022-06-03T11:30:00Z,2022-06-03T11:31:00Z
Ocean Beach,FALL,2022,7/13/2022,1,No,11,0,1,0,0,0,0,0,0,,,,2022-07-13T13:50:00Z,2022-07-13T13:55:00Z
Ocean Beach,FALL,2022,7/13/2022,2,No,14,0,1,0,0,0,0,0,0,,,,2022-07-13T13:42:00Z,2022-07-13T13:50:00Z
Ocean Beach,FALL,2022,7/13/2022,3,No,65,0,0,1,0,0,0,0,0,,,,2022-07-13T13:32:00Z,2022-07-13T13:42:00Z
Ocean Beach,FALL,2022,7/13/2022,4,Yes,15,0,0,1,0,0,0,0,1,beach patrol parked,,,2022-07-13T13:25:00Z,2022-07-13T13:32:00Z
Ocean Beach,FALL,2022,7/13/2022,5,Yes,12,1,0,1,0,0,0,0,0,,,,2022-07-13T13:19:00Z,2022-07-13T13:25:00Z
Ocean Beach,FALL,2022,7/13/2022,6,Yes,7,0,0,0,0,0,0,0,1,beach patrol driving south,,,2022-07-13T13:09:00Z,2022-07-13T13:19:00Z
Ocean Beach,FALL,2022,7/13/2022,7,Yes,7,0,0,4,0,0,0,0,0,,,,2022-07-13T13:01:00Z,2022-07-13T13:09:00Z
Ocean Beach,FALL,2022,7/13/2022,8,Yes,8,2,1,0,0,0,0,0,0,,,,2022-07-13T12:55:00Z,2022-07-13T13:01:00Z
Ocean Beach,FALL,2022,7/13/2022,9,Yes,3,0,0,1,0,0,0,0,0,,,,2022-07-13T12:49:00Z,2022-07-13T12:55:00Z
Ocean Beach,FALL,2022,7/13/2022,10,Yes,8,0,0,3,0,0,0,0,0,,,,2022-07-13T12:41:00Z,2022-07-13T12:49:00Z
Ocean Beach,FALL,2022,7/13/2022,11,Yes,11,2,0,2,0,0,0,0,0,,,,2022-07-13T12:36:00Z,2022-07-13T12:41:00Z
Ocean Beach,FALL,2022,7/13/2022,12,Yes,11,1,0,3,0,0,0,0,0,,,,2022-07-13T12:32:00Z,2022-07-13T12:36:00Z
Ocean Beach,FALL,2022,7/13/2022,13,No,6,0,0,0,0,0,0,0,0,,,,2022-07-13T12:31:00Z,2022-07-13T12:32:00Z
Ocean Beach,FALL,2022,7/13/2022,14,No,2,0,0,0,0,0,0,0,0,,,,2022-07-13T12:30:00Z,2022-07-13T12:31:00Z
Ocean Beach,FALL,2022,7/20/2022,1,No,5,0,0,3,0,0,0,0,0,,,,2022-07-20T13:25:00Z,2022-07-20T13:28:00Z
Ocean Beach,FALL,2022,7/20/2022,2,No,3,0,0,1,0,0,0,0,2,Beach patrol trucks parked.,,,2022-07-20T13:19:00Z,2022-07-20T13:25:00Z
Ocean Beach,FALL,2022,7/20/2022,3,No,13,0,0,1,0,0,0,0,0,,,,2022-07-20T13:13:00Z,2022-07-20T13:19:00Z
Ocean Beach,FALL,2022,7/20/2022,4,Yes,13,0,0,2,0,0,0,0,0,,,,2022-07-20T13:08:00Z,2022-07-20T13:13:00Z
Ocean Beach,FALL,2022,7/20/2022,5,Yes,7,0,0,1,0,0,0,0,0,,,,2022-07-20T13:01:00Z,2022-07-20T13:08:00Z
Ocean Beach,FALL,2022,7/20/2022,6,Yes,11,0,0,0,0,0,0,0,0,,,,2022-07-20T12:50:00Z,2022-07-20T13:01:00Z
Ocean Beach,FALL,2022,7/20/2022,7,Yes,7,1,0,6,0,0,0,0,0,,,,2022-07-20T12:37:00Z,2022-07-20T12:50:00Z
Ocean Beach,FALL,2022,7/20/2022,8,Yes,9,0,0,2,1,0,0,0,0,,,,2022-07-20T12:28:00Z,2022-07-20T12:37:00Z
Ocean Beach,FALL,2022,7/20/2022,9,Yes,3,0,0,1,0,0,0,0,0,,,,2022-07-20T12:23:00Z,2022-07-20T12:28:00Z
Ocean Beach,FALL,2022,7/20/2022,10,Yes,4,0,0,0,0,0,0,0,0,,,,2022-07-20T12:15:00Z,2022-07-20T12:23:00Z
Ocean Beach,FALL,2022,7/20/2022,11,Yes,1,0,0,0,0,0,0,0,0,,,,2022-07-20T12:08:00Z,2022-07-20T12:15:00Z
Ocean Beach,FALL,2022,7/20/2022,12,Yes,3,0,0,1,0,0,0,0,0,,,,2022-07-20T12:04:00Z,2022-07-20T12:08:00Z
Ocean Beach,FALL,2022,7/20/2022,13,No,3,0,0,0,0,0,0,0,0,,,,2022-07-20T12:01:00Z,2022-07-20T12:04:00Z
Ocean Beach,FALL,2022,7/20/2022,14,No,0,0,0,0,0,0,0,0,0,Many washed up jellies. COMU carcasses throughout.,,,2022-07-20T12:00:00Z,2022-07-20T12:01:00Z
Ocean Beach,FALL,2022,7/30/2022,1,No,32,1,1,5,0,0,0,0,0,,,,2022-07-30T11:53:00Z,2022-07-30T11:58:00Z
Ocean Beach,FALL,2022,7/30/2022,2,No,21,2,0,4,0,0,0,0,1,Beach rescue truck parked,,,2022-07-30T11:46:00Z,2022-07-30T11:53:00Z
Ocean Beach,FALL,2022,7/30/2022,3,No,28,0,0,3,0,0,0,0,0,,,,2022-07-30T11:41:00Z,2022-07-30T11:46:00Z
Ocean Beach,FALL,2022,7/30/2022,4,Yes,14,1,0,3,0,0,0,0,0,,,,2022-07-30T11:34:00Z,2022-07-30T11:41:00Z
Ocean Beach,FALL,2022,7/30/2022,5,Yes,17,1,0,0,0,0,0,0,1,Beach rescue truck parked,,,2022-07-30T11:28:00Z,2022-07-30T11:34:00Z
Ocean Beach,FALL,2022,7/30/2022,6,Yes,38,0,0,4,0,1,19,0,0,Dog unknowingly flushed SNPL,,,2022-07-30T11:08:00Z,2022-07-30T11:28:00Z
Ocean Beach,FALL,2022,7/30/2022,7,Yes,27,1,0,12,0,0,0,0,0,,,,2022-07-30T11:01:00Z,2022-07-30T11:08:00Z
Ocean Beach,FALL,2022,7/30/2022,8,Yes,16,1,1,4,0,0,0,0,0,,,,2022-07-30T10:55:00Z,2022-07-30T11:01:00Z
Ocean Beach,FALL,2022,7/30/2022,9,Yes,17,0,0,2,0,0,0,0,0,,,,2022-07-30T10:48:00Z,2022-07-30T10:55:00Z
Ocean Beach,FALL,2022,7/30/2022,10,Yes,7,0,0,2,0,0,0,0,0,,,,2022-07-30T10:42:00Z,2022-07-30T10:48:00Z
Ocean Beach,FALL,2022,7/30/2022,11,Yes,9,1,2,1,0,0,0,0,0,,,,2022-07-30T10:35:00Z,2022-07-30T10:42:00Z
Ocean Beach,FALL,2022,7/30/2022,12,Yes,9,2,0,0,0,0,0,0,0,,,,2022-07-30T10:33:00Z,2022-07-30T10:35:00Z
Ocean Beach,FALL,2022,7/30/2022,13,No,4,0,0,3,0,0,0,0,0,,,,2022-07-30T10:32:00Z,2022-07-30T10:33:00Z
Ocean Beach,FALL,2022,7/30/2022,14,No,6,0,0,1,0,0,0,0,0,,,,2022-07-30T10:31:00Z,2022-07-30T10:32:00Z
Ocean Beach,FALL,2022,8/10/2022,1,No,58,1,2,0,0,0,0,0,0,,,,2022-08-10T14:32:00Z,2022-08-10T14:34:00Z
Ocean Beach,FALL,2022,8/10/2022,2,No,136,0,0,0,0,0,0,0,1,Beach patrol.,,,2022-08-10T14:22:00Z,2022-08-10T14:32:00Z
Ocean Beach,FALL,2022,8/10/2022,3,No,105,3,2,0,0,0,0,0,0,,,,2022-08-10T14:16:00Z,2022-08-10T14:22:00Z
